
Rk,Gtm,Week,Date,Day,HorA,Opp,Rslt,Pts,PtsO,OT,Cmp,Att,Cmp%,Yds,TD,Y/A,AY/A,Rate,Sk,Yds.1,Att,Yds,TD,Y/A,Ply,Tot,Y/P,FGA,FGM,XPA,XPM,Pnt,Yds,Pass,Rsh,Pen,1stD,3DConv,3DAtt,4DConv,4DAtt,Pen,Yds,FL,Int,TO,ToP,Team,Year
7.0,7.0,7.0,2022-10-23,Sun,@,JAX,W,23,17,,19,30,63.3,200,1,6.7,7.33,93.7,1,2,39,236,1,6.1,70,436,6.23,3,3,2,2,2,80,11,13,3,27,6,12,0,1,8,67,0,0,0,34:10,nyg,2022
8.0,8.0,8.0,2022-10-30,Sun,@,SEA,L,13,27,,17,31,54.8,147,0,4.7,4.74,67.5,5,29,28,78,1,2.8,64,225,3.52,2,2,1,1,6,322,9,4,1,14,6,16,0,1,6,53,2,0,2,33:34,nyg,2022
9.0,9.0,10.0,2022-11-13,Sun,,HOU,W,24,16,,13,17,76.5,176,2,10.4,12.71,148.2,3,21,47,191,1,4.1,67,367,5.48,1,1,3,3,6,242,8,10,1,19,7,14,0,0,5,24,0,0,0,33:20,nyg,2022
10.0,10.0,11.0,2022-11-20,Sun,,DET,L,18,31,,27,44,61.4,324,1,7.4,5.77,72.5,2,17,26,89,2,3.4,72,413,5.74,0,0,2,0,4,153,17,7,1,25,5,13,2,3,8,63,1,2,3,28:12,nyg,2022
11.0,11.0,12.0,2022-11-24,Thu,@,DAL,L,20,28,,21,35,60.0,210,1,6.0,6.57,86.6,3,18,21,90,1,4.3,59,300,5.08,2,2,2,2,4,193,11,6,4,21,3,11,0,2,7,66,0,0,0,25:51,nyg,2022
12.0,12.0,13.0,2022-12-04,Sun,,WAS,T,20,20,OT,25,31,80.6,182,1,5.9,6.52,101.9,4,18,30,134,1,4.5,65,316,4.86,3,2,2,2,7,324,9,10,1,20,4,13,0,0,4,34,1,0,1,28:49,nyg,2022
13.0,13.0,14.0,2022-12-11,Sun,,PHI,L,22,48,,23,32,71.9,181,2,5.7,6.91,106.4,7,35,24,123,1,5.1,63,304,4.83,0,0,2,2,5,241,11,7,0,18,4,13,2,4,5,34,1,0,1,27:30,nyg,2022
14.0,14.0,15.0,2022-12-18,Sun,@,WAS,W,20,12,,21,32,65.6,160,0,5.0,5.0,77.6,0,0,30,128,1,4.3,62,288,4.65,2,2,2,2,5,213,8,11,0,19,2,10,1,1,5,30,0,0,0,30:30,nyg,2022
15.0,15.0,16.0,2022-12-24,Sat,@,MIN,L,24,27,,30,42,71.4,319,1,7.6,7.0,91.3,3,15,21,126,1,6.0,66,445,6.74,3,3,1,1,4,129,15,6,2,23,3,11,1,1,7,63,1,1,2,29:13,nyg,2022
16.0,16.0,17.0,2023-01-01,Sun,,IND,W,38,10,,19,24,79.2,177,2,7.4,9.04,125.2,0,0,37,217,2,5.9,61,394,6.46,1,1,5,5,1,47,9,14,3,26,4,7,0,1,3,20,1,0,1,31:36,nyg,2022
17.0,17.0,18.0,2023-01-08,Sun,@,PHI,L,16,22,,23,40,57.5,155,1,3.9,4.38,74.5,2,13,21,129,1,6.1,63,284,4.51,1,1,1,1,6,264,11,6,1,18,4,14,2,3,8,66,0,0,0,28:34,nyg,2022
,,,,,,,9-7-1,365,371,,346,520,66.5,3157,17,6.1,6.21,88.9,49,274,520,2519,21,4.8,1089,5676,5.21,32,29,34,32,75,3463,170,150,32,352,78,212,10,21,106,827,10,6,16,518:56,nyg,2022
1.0,1.0,1.0,2023-09-10,Sun,,DAL,L,0,40,,17,30,56.7,63,0,2.1,-0.9,34.0,7,47,28,108,0,3.9,65,171,2.63,2,0,0,0,3,160,5,6,3,14,5,16,3,5,6,72,1,2,3,33:28,nyg,2023
2.0,2.0,2.0,2023-09-17,Sun,@,ARI,W,31,28,,26,37,70.3,312,2,8.4,8.3,102.5,3,9,27,127,2,4.7,67,439,6.55,1,1,4,4,3,111,15,10,1,26,7,12,1,1,9,75,0,1,1,29:23,nyg,2023
3.0,3.0,3.0,2023-09-21,Thu,@,SFO,L,12,30,,22,33,66.7,121,0,3.7,2.3,60.3,2,16,11,29,1,2.6,46,150,3.26,2,2,0,0,6,316,6,2,2,10,3,12,0,0,6,37,0,1,1,20:50,nyg,2023
4.0,4.0,4.0,2023-10-02,Mon,,SEA,L,3,24,,27,34,79.4,136,0,4.0,1.35,58.8,11,67,29,112,0,3.9,74,248,3.35,1,1,0,0,5,268,9,7,1,17,6,16,2,4,6,45,1,2,3,36:00,nyg,2023
5.0,5.0,5.0,2023-10-08,Sun,@,MIA,L,16,31,,23,32,71.9,183,0,5.7,5.72,85.8,7,22,29,85,0,2.9,68,268,3.94,4,3,1,1,4,161,10,3,2,15,5,17,1,2,6,43,0,0,0,35:59,nyg,2023
6.0,6.0,6.0,2023-10-15,Sun,@,BUF,L,9,14,,24,36,66.7,185,0,5.1,5.14,79.1,3,15,34,132,0,3.9,73,317,4.34,3,3,0,0,4,202,11,5,4,20,10,19,1,2,9,65,0,0,0,31:24,nyg,2023
7.0,7.0,7.0,2023-10-22,Sun,,WAS,W,14,7,,18,29,62.1,250,2,8.6,10.0,112.7,4,29,32,106,0,3.3,65,356,5.48,1,0,2,2,8,395,10,5,1,16,5,16,0,0,4,40,2,0,2,28:46,nyg,2023
8.0,8.0,8.0,2023-10-29,Sun,,NYJ,L,10,13,OT,6,14,42.9,-9,0,-0.6,-0.64,50.3,4,16,52,203,1,3.9,70,194,2.77,3,1,1,1,13,549,0,7,5,12,2,19,0,0,6,73,0,0,0,38:13,nyg,2023
9.0,9.0,9.0,2023-11-05,Sun,@,LVR,L,6,30,,19,29,65.5,154,1,5.3,2.9,61.6,8,46,25,123,0,4.9,62,277,4.47,0,0,0,0,4,169,10,5,0,15,3,12,1,5,3,8,0,2,2,31:04,nyg,2023
10.0,10.0,10.0,2023-11-12,Sun,@,DAL,L,17,49,,14,27,51.9,61,2,2.3,2.07,67.1,5,25,23,111,0,4.8,55,172,3.13,1,1,2,2,7,350,5,7,4,16,0,12,2,3,2,5,0,1,1,22:39,nyg,2023
11.0,11.0,11.0,2023-11-19,Sun,@,WAS,W,31,19,,18,26,69.2,201,3,7.7,10.04,130.4,9,45,19,91,0,4.8,54,292,5.41,1,1,4,4,7,318,10,3,0,13,5,14,0,1,5,33,0,0,0,25:09,nyg,2023
12.0,12.0,12.0,2023-11-26,Sun,,NWE,W,10,7,,17,25,68.0,162,1,6.5,7.28,99.1,6,29,19,58,0,3.1,50,220,4.4,1,1,1,1,8,363,7,3,0,10,4,13,0,0,4,37,1,0,1,25:54,nyg,2023
13.0,13.0,14.0,2023-12-11,Mon,,GNB,W,24,22,,17,21,81.0,158,1,7.5,8.48,113.9,0,0,34,209,2,6.1,55,367,6.67,2,1,3,3,4,164,8,9,1,18,3,10,0,1,5,47,2,0,2,28:54,nyg,2023
14.0,14.0,15.0,2023-12-17,Sun,@,NOR,L,6,24,,22,38,57.9,133,0,3.5,3.5,64.9,7,57,16,60,0,3.8,61,193,3.16,2,2,0,0,5,238,7,3,2,12,2,16,3,5,5,32,0,0,0,26:33,nyg,2023
15.0,15.0,16.0,2023-12-25,Mon,@,PHI,L,25,33,,16,32,50.0,186,1,5.8,5.03,65.4,1,2,26,106,1,4.1,59,292,4.95,1,1,2,2,4,157,7,6,1,14,4,14,3,5,3,13,0,1,1,25:22,nyg,2023
16.0,16.0,17.0,2023-12-31,Sun,,LAR,L,25,26,,27,41,65.9,284,1,6.9,6.32,83.8,6,35,20,105,1,5.3,67,389,5.81,3,2,2,1,5,222,8,7,2,17,5,16,1,3,7,65,0,1,1,29:49,nyg,2023
17.0,17.0,18.0,2024-01-07,Sun,,PHI,W,27,10,,25,34,73.5,306,1,9.0,8.26,98.4,2,5,30,109,2,3.6,66,415,6.29,3,2,3,3,5,228,13,9,0,22,6,14,0,0,3,21,0,1,1,32:57,nyg,2023
,,,,,,,6-11,266,407,,338,518,65.3,2886,15,5.6,5.11,79.7,85,465,454,1874,10,4.1,1057,4760,4.5,31,22,25,24,95,4371,141,97,29,267,75,248,18,37,89,711,7,12,19,502:24,nyg,2023
1.0,1.0,1.0,2019-09-08,Sun,,BUF,L,16,17,,28,41,68.3,155,1,3.8,4.27,82.9,4,20,21,68,0,3.2,66,223,3.38,1,0,1,0,7,304,12,3,2,17,7,17,1,2,8,67,1,0,1,32:01,nyj,2019
2.0,2.0,2.0,2019-09-16,Mon,,CLE,L,3,23,,23,31,74.2,169,0,5.5,5.45,86.6,4,32,24,93,0,3.9,59,262,4.44,1,1,0,0,7,329,6,4,3,13,2,14,0,2,12,89,1,0,1,30:19,nyj,2019
3.0,3.0,3.0,2019-09-22,Sun,@,NWE,L,14,30,,12,22,54.5,69,0,3.1,1.09,41.7,5,29,20,36,0,1.8,47,105,2.23,0,0,2,2,10,464,4,0,2,6,0,12,0,1,5,67,0,1,1,24:46,nyj,2019
4.0,4.0,5.0,2019-10-06,Sun,@,PHI,L,6,31,,15,26,57.7,61,0,2.3,-1.12,30.6,10,59,19,67,1,3.5,55,128,2.33,1,0,0,0,8,407,5,3,1,9,3,14,0,1,9,52,1,2,3,29:08,nyj,2019
5.0,5.0,6.0,2019-10-13,Sun,,DAL,W,24,22,,23,32,71.9,326,2,10.2,10.03,112.2,2,12,20,56,1,2.8,54,382,7.07,1,1,3,3,4,181,13,4,3,20,2,10,0,0,8,105,0,1,1,27:57,nyj,2019
6.0,6.0,7.0,2019-10-21,Mon,,NWE,L,0,33,,11,32,34.4,73,0,2.3,-3.34,3.6,1,13,20,81,0,4.1,53,154,2.91,0,0,0,0,5,231,4,4,4,12,2,11,0,1,8,60,2,4,6,21:33,nyj,2019
7.0,7.0,8.0,2019-10-27,Sun,@,JAX,L,15,29,,21,30,70.0,167,2,5.6,2.4,66.2,8,51,14,46,0,3.3,52,213,4.1,0,0,1,1,5,246,11,2,2,15,2,9,1,2,10,83,0,3,3,26:39,nyj,2019
8.0,8.0,9.0,2019-11-03,Sun,@,MIA,L,18,26,,27,39,69.2,238,1,6.1,5.46,83.1,3,22,21,83,0,4.0,63,321,5.1,4,3,1,1,4,176,13,3,1,17,5,14,2,2,10,105,0,1,1,28:46,nyj,2019
9.0,9.0,10.0,2019-11-10,Sun,,NYG,W,34,27,,19,30,63.3,218,1,7.3,7.93,96.2,2,12,29,76,2,2.6,61,294,4.82,3,2,4,4,5,228,10,5,3,18,4,13,1,1,7,54,0,0,0,30:44,nyj,2019
10.0,10.0,11.0,2019-11-17,Sun,@,WAS,W,34,17,,19,31,61.3,285,4,9.2,10.32,117.6,2,8,33,115,1,3.5,66,400,6.06,1,0,5,4,4,168,15,6,2,23,5,12,1,1,6,55,1,1,2,32:19,nyj,2019
11.0,11.0,12.0,2019-11-24,Sun,,OAK,W,34,3,,20,29,69.0,313,2,10.8,12.17,127.5,1,2,30,88,1,2.9,60,401,6.68,3,2,4,4,4,190,15,5,1,21,5,12,0,0,4,37,1,0,1,31:30,nyj,2019
12.0,12.0,13.0,2019-12-01,Sun,@,CIN,L,6,22,,28,48,58.3,209,0,4.4,4.35,68.8,4,30,17,62,0,3.6,69,271,3.93,2,2,0,0,6,249,13,2,0,15,7,17,0,2,10,106,0,0,0,28:19,nyj,2019
13.0,13.0,14.0,2019-12-08,Sun,,MIA,W,22,21,,20,36,55.6,262,2,7.3,7.14,85.6,1,8,32,112,0,3.5,69,374,5.42,3,3,2,1,3,125,15,4,3,22,6,14,0,1,5,88,0,1,1,29:54,nyj,2019
14.0,14.0,15.0,2019-12-12,Thu,@,BAL,L,21,42,,18,32,56.3,207,2,6.5,6.31,83.7,1,11,24,103,0,4.3,57,310,5.44,1,0,2,1,4,204,9,4,0,13,6,14,0,2,8,94,1,1,2,28:22,nyj,2019
15.0,15.0,16.0,2019-12-22,Sun,,PIT,W,16,10,,16,26,61.5,174,1,6.7,7.46,94.1,2,9,32,85,0,2.7,60,259,4.32,3,3,1,1,6,275,7,5,2,14,4,15,1,1,3,30,1,0,1,28:28,nyj,2019
16.0,16.0,17.0,2019-12-29,Sun,@,BUF,W,13,6,,23,36,63.9,185,1,5.1,4.44,74.4,2,14,27,86,0,3.2,65,271,4.17,4,2,1,1,5,214,10,7,1,18,5,14,0,0,2,13,0,1,1,31:21,nyj,2019
,,,,,,,7-9,276,359,,323,521,62.0,3111,19,6.0,5.32,78.0,52,332,383,1257,6,3.3,956,4368,4.57,28,19,27,23,87,3991,162,61,30,253,65,212,7,19,115,1105,9,16,25,462:06,nyj,2019
1.0,1.0,1.0,2020-09-13,Sun,@,BUF,L,17,27,,21,35,60.0,202,1,5.8,5.06,73.7,3,13,15,52,1,3.5,53,254,4.79,1,1,2,2,6,278,8,4,3,15,4,11,0,0,9,95,1,1,2,18:43,nyj,2020
2.0,2.0,2.0,2020-09-20,Sun,,SFO,L,13,31,,21,32,65.6,173,1,5.4,6.03,89.7,1,6,29,104,0,3.6,62,277,4.47,2,2,1,1,5,222,10,5,2,17,5,14,0,2,5,65,0,0,0,27:47,nyj,2020
3.0,3.0,3.0,2020-09-27,Sun,@,IND,L,7,36,,17,29,58.6,151,1,5.2,1.24,44.5,2,17,29,109,0,3.8,60,260,4.33,0,0,1,1,5,210,7,7,1,15,3,12,0,1,7,57,0,3,3,29:52,nyj,2020
4.0,4.0,4.0,2020-10-01,Thu,,DEN,L,28,37,,25,44,56.8,192,0,4.4,4.36,67.6,6,54,24,129,1,5.4,74,321,4.34,5,5,1,1,3,146,11,5,2,18,8,19,0,2,11,118,0,0,0,28:21,nyj,2020
5.0,5.0,5.0,2020-10-11,Sun,,ARI,L,10,30,,18,33,54.5,162,1,4.9,5.52,78.1,3,33,28,123,0,4.4,64,285,4.45,1,1,1,1,6,279,8,9,4,21,4,13,0,2,6,30,0,0,0,27:45,nyj,2020
6.0,6.0,6.0,2020-10-18,Sun,@,MIA,L,0,24,,21,44,47.7,148,0,3.4,2.34,46.4,3,38,22,115,0,5.2,69,263,3.81,1,0,0,0,10,462,7,5,1,13,2,17,2,3,7,80,0,1,1,31:55,nyj,2020
7.0,7.0,7.0,2020-10-25,Sun,,BUF,L,10,18,,12,23,52.2,91,0,4.0,0.04,25.8,6,29,22,100,1,4.5,51,191,3.75,1,1,1,1,4,168,5,9,3,17,2,8,0,1,6,49,0,2,2,25:27,nyj,2020
8.0,8.0,8.0,2020-11-01,Sun,@,KAN,L,9,35,,18,30,60.0,128,0,4.3,4.27,69.9,1,5,25,93,0,3.7,56,221,3.95,4,3,0,0,5,227,8,4,1,13,2,12,2,2,3,25,1,0,1,28:30,nyj,2020
9.0,9.0,9.0,2020-11-09,Mon,,NWE,L,27,30,,18,25,72.0,257,3,10.3,10.88,127.8,1,5,18,65,0,3.6,44,322,7.32,2,2,3,3,2,83,12,4,2,18,6,10,0,0,4,32,0,1,1,23:02,nyj,2020
10.0,10.0,11.0,2020-11-22,Sun,@,LAC,L,28,34,,15,30,50.0,196,2,6.5,6.37,79.3,1,9,24,96,2,4.0,55,292,5.31,0,0,4,2,4,164,9,6,5,20,5,11,1,2,8,88,0,1,1,23:32,nyj,2020
11.0,11.0,12.0,2020-11-29,Sun,,MIA,L,3,20,,16,27,59.3,173,0,6.4,3.07,47.3,3,24,23,87,0,3.8,53,260,4.91,2,1,0,0,6,286,6,4,0,10,3,13,0,1,6,74,0,2,2,27:23,nyj,2020
12.0,12.0,13.0,2020-12-06,Sun,,LVR,L,28,31,,14,23,60.9,170,2,7.4,7.17,94.5,3,16,34,206,2,6.1,60,376,6.27,0,0,3,2,4,182,11,11,2,24,5,9,0,0,6,40,2,1,3,28:59,nyj,2020
13.0,13.0,14.0,2020-12-13,Sun,@,SEA,L,3,40,,14,26,53.8,116,0,4.5,4.46,65.5,3,16,23,69,0,3.0,52,185,3.56,4,1,0,0,5,197,8,3,1,12,4,12,0,0,7,50,1,0,1,25:32,nyj,2020
14.0,14.0,15.0,2020-12-20,Sun,@,LAR,W,23,20,,22,31,71.0,196,1,6.3,6.97,98.3,2,11,31,93,1,3.0,64,289,4.52,3,3,2,2,5,247,11,5,1,17,7,17,1,1,6,61,0,0,0,34:15,nyj,2020
15.0,15.0,16.0,2020-12-27,Sun,,CLE,W,23,16,,17,33,51.5,202,3,6.1,7.94,100.8,2,16,34,131,0,3.9,69,333,4.83,2,1,3,2,7,260,11,6,1,18,7,18,0,0,7,58,0,0,0,31:48,nyj,2020
16.0,16.0,17.0,2021-01-03,Sun,@,NWE,L,14,28,,23,34,67.6,239,1,7.0,4.97,73.0,3,27,25,111,1,4.4,62,350,5.65,0,0,2,2,5,187,14,7,0,21,3,10,1,1,3,30,0,2,2,33:32,nyj,2020
,,,,,,,2-14,243,457,,292,499,58.5,2796,16,5.6,4.98,73.2,43,319,406,1683,9,4.1,948,4479,4.72,28,21,24,20,82,3598,146,94,29,269,70,206,7,18,101,952,5,14,19,446:23,nyj,2020
1.0,1.0,1.0,2021-09-12,Sun,@,CAR,L,14,19,,20,37,54.1,207,2,5.6,5.46,77.2,6,51,17,45,0,2.6,60,252,4.2,0,0,0,0,7,347,10,4,2,16,4,13,1,2,5,30,0,1,1,28:40,nyj,2021
2.0,2.0,2.0,2021-09-19,Sun,,NWE,L,6,25,,19,33,57.6,184,0,5.6,0.12,33.7,4,26,31,152,0,4.9,68,336,4.94,3,2,0,0,1,45,6,9,3,18,5,13,1,3,8,77,0,4,4,32:08,nyj,2021
3.0,3.0,3.0,2021-09-26,Sun,@,DEN,L,0,26,,19,35,54.3,119,0,3.4,0.83,37.7,5,41,13,43,0,3.3,53,162,3.06,0,0,0,0,6,280,10,1,0,11,4,13,0,2,9,90,0,2,2,24:13,nyj,2021
4.0,4.0,4.0,2021-10-03,Sun,,TEN,W,27,24,OT,21,34,61.8,289,2,8.5,8.35,96.3,1,8,25,66,1,2.6,60,355,5.92,2,2,3,3,6,277,11,4,1,16,6,14,0,0,6,65,0,1,1,29:03,nyj,2021
5.0,5.0,5.0,2021-10-10,Sun,@,ATL,L,20,27,,19,32,59.4,166,0,5.2,3.78,60.2,2,26,18,64,2,3.6,52,230,4.42,2,2,1,0,4,205,9,6,2,17,5,10,0,0,7,58,0,1,1,24:06,nyj,2021
6.0,6.0,7.0,2021-10-24,Sun,@,NWE,L,13,54,,26,42,61.9,237,1,5.6,3.98,65.3,2,16,17,62,1,3.6,61,299,4.9,1,0,1,1,2,100,13,3,2,18,7,13,0,2,5,29,1,2,3,27:48,nyj,2021
7.0,7.0,8.0,2021-10-31,Sun,,CIN,W,34,31,,39,49,79.6,414,3,8.4,7.84,105.3,2,8,27,97,1,3.6,78,511,6.55,3,2,2,2,1,45,23,6,3,32,6,11,0,0,8,46,1,2,3,36:21,nyj,2021
8.0,8.0,9.0,2021-11-04,Thu,@,IND,L,30,45,,34,52,65.4,398,4,7.7,8.33,106.1,2,14,21,88,0,4.2,75,486,6.48,1,1,3,3,3,156,25,3,2,30,8,14,1,1,7,43,1,1,2,29:33,nyj,2021
9.0,9.0,10.0,2021-11-14,Sun,,BUF,L,17,45,,27,47,57.4,296,1,6.3,2.89,47.8,1,2,22,70,1,3.2,70,366,5.23,1,1,2,2,3,135,14,4,4,22,3,13,1,2,9,69,1,4,5,32:33,nyj,2021
10.0,10.0,11.0,2021-11-21,Sun,,MIA,L,17,24,,24,39,61.5,278,2,7.1,8.15,100.2,2,13,18,102,0,5.7,59,380,6.44,3,1,2,2,4,152,12,5,1,18,7,14,1,1,7,48,1,0,1,26:25,nyj,2021
11.0,11.0,12.0,2021-11-28,Sun,@,HOU,W,21,14,,14,24,58.3,109,0,4.5,2.67,52.3,4,36,34,157,2,4.6,62,266,4.29,3,2,1,1,4,156,6,10,2,18,2,13,2,2,5,40,0,1,1,33:42,nyj,2021
12.0,12.0,13.0,2021-12-05,Sun,,PHI,L,18,33,,23,38,60.5,211,2,5.6,5.42,82.2,2,15,17,70,1,4.1,57,281,4.93,0,0,2,0,2,78,15,4,2,21,3,9,2,3,6,66,0,1,1,24:24,nyj,2021
13.0,13.0,14.0,2021-12-12,Sun,,NOR,L,9,30,,19,42,45.2,178,0,4.2,4.24,57.4,3,24,17,78,0,4.6,62,256,4.13,3,3,0,0,6,313,9,2,2,13,3,14,1,3,5,45,0,0,0,21:08,nyj,2021
14.0,14.0,15.0,2021-12-19,Sun,@,MIA,L,24,31,,13,24,54.2,126,0,5.3,5.25,69.1,6,44,24,102,2,4.3,54,228,4.22,1,1,3,3,6,279,8,6,2,16,3,11,0,1,3,32,1,0,1,25:38,nyj,2021
15.0,15.0,16.0,2021-12-26,Sun,,JAX,W,26,21,,14,22,63.6,100,1,4.5,5.45,89.2,1,2,36,273,1,7.6,59,373,6.32,2,2,3,2,1,55,7,11,0,18,4,12,3,5,7,81,0,0,0,27:42,nyj,2021
16.0,16.0,17.0,2022-01-02,Sun,,TAM,L,24,28,,19,33,57.6,224,1,6.8,7.39,88.4,1,10,26,150,2,5.8,60,374,6.23,1,1,3,3,4,154,14,8,0,22,6,11,0,1,2,14,1,0,1,26:57,nyj,2021
17.0,17.0,18.0,2022-01-09,Sun,@,BUF,L,10,27,,7,20,35.0,5,1,0.3,1.25,60.4,9,82,17,48,0,2.8,46,53,1.15,1,1,1,1,11,497,3,1,0,4,1,14,1,1,4,27,0,0,0,23:00,nyj,2021
,,,,,,,4-13,310,504,,357,603,59.2,3541,20,5.9,5.04,73.1,53,418,380,1667,14,4.4,1036,5208,5.03,27,21,27,23,71,3274,195,87,28,310,77,212,14,29,103,860,7,20,27,473:21,nyj,2021
1.0,1.0,1.0,2022-09-11,Sun,,BAL,L,9,24,,37,59,62.7,297,1,5.0,4.61,73.9,3,12,17,83,0,4.9,79,380,4.81,2,1,1,0,6,253,18,3,3,24,2,14,3,4,6,81,1,1,2,32:30,nyj,2022
2.0,2.0,2.0,2022-09-18,Sun,@,CLE,W,31,30,,27,45,60.0,309,4,6.9,8.64,110.3,2,15,20,93,0,4.7,67,402,6.0,1,1,4,4,4,189,16,3,1,20,8,15,1,1,8,57,1,0,1,27:46,nyj,2022
3.0,3.0,3.0,2022-09-25,Sun,,CIN,L,12,27,,28,52,53.8,252,0,4.8,3.12,51.1,4,33,20,76,0,3.8,76,328,4.32,4,4,0,0,3,146,13,4,2,19,7,18,0,3,4,55,2,2,4,27:36,nyj,2022
4.0,4.0,4.0,2022-10-02,Sun,@,PIT,W,24,20,,19,37,51.4,250,2,6.8,5.41,68.5,1,4,29,98,1,3.4,67,348,5.19,1,1,3,3,5,235,12,5,2,19,6,15,1,1,7,64,0,2,2,29:59,nyj,2022
5.0,5.0,5.0,2022-10-09,Sun,,MIA,W,40,17,,14,21,66.7,187,0,8.9,8.9,94.7,2,23,33,135,5,4.1,56,322,5.75,1,1,5,5,4,185,9,8,4,21,5,11,0,1,5,105,0,0,0,30:58,nyj,2022
6.0,6.0,6.0,2022-10-16,Sun,@,GNB,W,27,10,,10,18,55.6,99,0,5.5,5.5,71.3,2,11,33,179,2,5.4,53,278,5.25,3,2,3,3,6,268,4,9,1,14,1,11,0,0,7,79,0,0,0,28:48,nyj,2022
7.0,7.0,7.0,2022-10-23,Sun,@,DEN,W,16,9,,16,26,61.5,105,0,4.0,4.04,70.2,3,16,24,155,1,6.5,53,260,4.91,3,3,1,1,8,438,5,4,1,10,3,14,0,0,11,85,0,0,0,27:37,nyj,2022
8.0,8.0,8.0,2022-10-30,Sun,,NWE,L,17,22,,20,41,48.8,336,2,8.2,5.88,62.7,2,19,15,51,0,3.4,58,387,6.67,2,1,2,2,4,188,15,1,1,17,5,14,0,1,4,41,0,3,3,24:26,nyj,2022
9.0,9.0,9.0,2022-11-06,Sun,,BUF,W,20,17,,18,25,72.0,136,1,5.4,6.24,98.1,2,18,34,174,1,5.1,61,310,5.08,2,2,2,2,3,147,9,11,1,21,5,13,2,2,3,30,1,0,1,32:44,nyj,2022
10.0,10.0,11.0,2022-11-20,Sun,@,NWE,L,3,10,,9,22,40.9,44,0,2.0,2.0,48.7,4,33,23,59,0,2.6,49,103,2.1,1,1,0,0,10,458,3,1,2,6,3,14,0,0,3,15,0,0,0,24:30,nyj,2022
11.0,11.0,12.0,2022-11-27,Sun,,CHI,W,31,10,,22,29,75.9,308,3,10.6,12.69,144.0,1,7,32,158,1,4.9,62,466,7.52,2,1,4,4,2,118,14,8,0,22,7,12,0,1,1,5,0,0,0,32:05,nyj,2022
12.0,12.0,13.0,2022-12-04,Sun,@,MIN,L,22,27,,31,58,53.4,366,0,6.3,4.76,58.5,1,3,24,120,1,5.0,83,486,5.86,5,5,1,1,2,81,15,6,2,23,3,16,2,5,6,40,0,2,2,31:38,nyj,2022
13.0,13.0,14.0,2022-12-11,Sun,@,BUF,L,12,20,,28,47,59.6,233,0,5.0,4.96,72.4,4,36,22,76,1,3.5,73,309,4.23,1,1,1,1,7,311,13,6,0,19,8,17,0,1,7,61,2,0,2,34:25,nyj,2022
14.0,14.0,15.0,2022-12-18,Sun,,DET,L,17,20,,18,35,51.4,287,2,8.2,8.06,86.2,4,30,22,50,0,2.3,61,337,5.52,2,1,2,2,6,300,14,3,1,18,7,14,1,1,2,20,0,1,1,27:28,nyj,2022
15.0,15.0,16.0,2022-12-22,Thu,,JAX,L,3,19,,19,33,57.6,161,0,4.9,3.52,57.8,3,21,20,66,0,3.3,56,227,4.05,1,1,0,0,5,201,8,1,1,10,2,13,1,5,9,64,1,1,2,25:08,nyj,2022
16.0,16.0,17.0,2023-01-01,Sun,@,SEA,L,6,23,,23,46,50.0,204,0,4.4,2.48,44.1,4,36,17,75,0,4.4,67,279,4.16,3,2,0,0,3,130,14,5,1,20,4,13,0,2,2,10,1,2,3,26:22,nyj,2022
17.0,17.0,18.0,2023-01-08,Sun,@,MIA,L,6,11,,18,33,54.5,149,0,4.5,4.52,66.4,0,0,20,38,0,1.9,53,187,3.53,3,2,0,0,5,241,9,1,1,11,7,16,0,0,6,54,0,0,0,24:35,nyj,2022
,,,,,,,7-10,296,316,,357,627,56.9,3723,15,5.9,5.41,72.9,42,317,405,1686,13,4.2,1074,5409,5.04,37,30,29,28,83,3889,191,79,24,294,83,240,11,28,91,866,9,14,23,488:35,nyj,2022
1.0,1.0,1.0,2023-09-11,Mon,,BUF,W,22,16,OT,14,22,63.6,117,1,5.3,4.18,73.5,3,23,28,172,0,6.1,53,289,5.45,3,3,1,1,4,174,7,5,1,13,5,13,1,1,2,10,0,1,1,27:50,nyj,2023
2.0,2.0,2.0,2023-09-17,Sun,@,DAL,L,10,30,,12,27,44.4,151,1,5.6,1.33,35.2,3,19,16,64,0,4.0,46,215,4.67,1,1,1,1,5,241,6,4,2,12,1,10,1,1,5,29,1,3,4,17:45,nyj,2023
3.0,3.0,3.0,2023-09-24,Sun,,NWE,L,10,15,,18,36,50.0,133,0,3.7,3.69,59.1,3,24,22,38,1,1.7,61,171,2.8,1,1,1,1,8,410,6,5,1,12,2,14,1,2,3,15,0,0,0,28:08,nyj,2023
4.0,4.0,4.0,2023-10-01,Sun,,KAN,L,20,23,,28,39,71.8,228,2,5.8,6.87,103.4,2,17,16,108,0,6.8,57,336,5.89,2,1,1,1,5,214,12,5,1,18,5,12,0,0,7,42,1,0,1,27:51,nyj,2023
5.0,5.0,5.0,2023-10-08,Sun,@,DEN,W,31,21,,19,26,73.1,173,0,6.7,4.92,74.7,4,26,32,234,1,7.3,62,407,6.56,5,5,2,2,3,156,10,8,0,18,3,12,0,0,9,71,1,1,2,34:36,nyj,2023
6.0,6.0,6.0,2023-10-15,Sun,,PHI,W,20,14,,19,33,57.6,155,0,4.7,4.7,69.6,5,31,21,89,1,4.2,59,244,4.14,4,4,0,0,4,194,9,5,3,17,2,11,0,1,9,68,0,0,0,29:16,nyj,2023
